arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
i will i have alot of there albums ,it's no where near 100,comparison,but,mid,i will i have alot of there albums but it's no where near 100,let me know what he says,Statement,nAnswer,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],[],['sport'],['business'],['Music'],['Travel_Geo'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1640, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['i will i have alot of there'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5db9358>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'of', 'id': 366, 'status': None, 'engaged': [], 'lexeme': 'name', 'alias': ['in', 'of', 'undercover , one in', 'and', 'film', 'original', 'of actors', 'one', 'the shortest', 'ones', 'many of', 'album', 'work', 'albums', 'music style', 'all the ins', 'as', 'mentioned', 'name', 'catalog', 'all these', 'passages'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c750b518>}, 'gkg': 'kg:/m/05zlld0', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'2007 film': 1}, 'gkg_name': 'Transformers: Revenge of the Fallen', 'gkg_type': ['Movie']}, {'name': 'the song', 'id': 1067, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6d2ff60>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': None, 'id': 1639, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['at all'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5c69f60>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 1640, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['i will i have alot of there'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5db9358>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'of', 'id': 366, 'status': None, 'engaged': [], 'lexeme': 'name', 'alias': ['in', 'of', 'undercover , one in', 'and', 'film', 'original', 'of actors', 'one', 'the shortest', 'ones', 'many of', 'album', 'work', 'albums', 'music style', 'all the ins', 'as', 'mentioned', 'name', 'catalog', 'all these', 'passages'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c750b518>}, 'gkg': 'kg:/m/05zlld0', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'2007 film': 1}, 'gkg_name': 'Transformers: Revenge of the Fallen', 'gkg_type': ['Movie']}]",,,i will i have alot of there,,[],[],True,True
it seemed like a wild time ,it was really so innocent.,comparison,but,mid,it really does. it seemed like a wild time but it was really so innocent.,Isn't that the truth. I guess it does make one think of yesterday.,Statement,Statement,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('MusicRecording', 396.44819225000003, 'A Wild Time')]",[],['sport'],['sport'],['Sports'],['Celebrities'],None,None,[],[],[],[],None,None,"[{'name': 'a wild time', 'id': 1641, 'status': None, 'engaged': [], 'lexeme': 'a wild time', 'alias': ['a wild time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5e39390>}, 'gkg': 'kg:/m/0fddvnc', 'granular_actor_types': {}, 'granular_entity_types': {'song by ty showers': 1}, 'gkg_name': 'A Wild Time', 'gkg_type': ['MusicRecording']}]","[{'name': 'a wild time', 'id': 1641, 'status': None, 'engaged': [], 'lexeme': 'a wild time', 'alias': ['a wild time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5e39390>}, 'gkg': 'kg:/m/0fddvnc', 'granular_actor_types': {}, 'granular_entity_types': {'song by ty showers': 1}, 'gkg_name': 'A Wild Time', 'gkg_type': ['MusicRecording']}]",A Wild Time,,,,"[('MusicRecording', 396.44819225000003, 'A Wild Time')]",[],True,True
"hmm, that's a hard choice ",i think in my life.,comparison,but,mid,"hmm, that's a hard choice but i think in my life. you?",They are my absolute favorite. What's your favorite song?,Statement,Statement,None,None,"('Negative', 1.0)","('Neutral', 1.0)",[],"[('Movie', 720.1635, 'My Life')]",['sport'],['sport'],['SciTech'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1622, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['that', 'a hard choice'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5cd59e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'life', 'id': 950, 'status': None, 'engaged': [], 'lexeme': 'life', 'alias': ['such a', 'life'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a66438>}, 'gkg': 'kg:/m/0ds27b', 'granular_actor_types': {}, 'granular_entity_types': {'1993 film': 1}, 'gkg_name': 'My Life', 'gkg_type': ['Movie']}, {'name': None, 'id': 1622, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['that', 'a hard choice'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5cd59e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,My Life,that,,[],"[('Movie', 720.1635, 'My Life')]",True,True
aw this should be good ,i'm the biggest beatle fan.,contingency,because,mid,aw this should be good because i'm the biggest beatle fan. let's do this!,You up for a game of Beatles Trivia?,Statement,nAnswer,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('Movie', 274.8445, 'Johnny Be Good'), ('MusicRecording', 387.77375, 'This Should Be Good')]",[],['sport'],['business'],['Phatic'],['Music'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1642, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['this should be good'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5d25da0>}, 'gkg': 'kg:/g/11h22w50hf', 'granular_actor_types': {}, 'granular_entity_types': {'song by eric berdon': 1}, 'gkg_name': 'This Should Be Good', 'gkg_type': ['MusicRecording']}, {'name': 'life', 'id': 950, 'status': None, 'engaged': [], 'lexeme': 'life', 'alias': ['such a', 'life'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a66438>}, 'gkg': 'kg:/m/0ds27b', 'granular_actor_types': {}, 'granular_entity_types': {'1993 film': 1}, 'gkg_name': 'My Life', 'gkg_type': ['Movie']}]","[{'name': None, 'id': 1643, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['beatle fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5edc710>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1642, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['this should be good'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5d25da0>}, 'gkg': 'kg:/g/11h22w50hf', 'granular_actor_types': {}, 'granular_entity_types': {'song by eric berdon': 1}, 'gkg_name': 'This Should Be Good', 'gkg_type': ['MusicRecording']}]","Johnny Be Good, This Should Be Good",,,beatle fan,"[('Movie', 274.8445, 'Johnny Be Good'), ('MusicRecording', 387.77375, 'This Should Be Good')]",[],True,True
i haven't seen the movie ,i want to.,comparison,but,mid,i haven't seen the movie but i want to.,Yes. I liked the scene with I Want to Hold Your Hand.,ynQuestion,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Movie', 738.626, 'Garfield: The Movie')]","[('Thing', 528.668, 'want to'), ('Movie', 581.0649999999999, 'I Want to Live!')]",['entertainment'],['sport'],['Movies_TV'],['Phatic'],None,None,['movie'],[],[],[],None,None,"[{'name': 'the movie', 'id': 521, 'status': None, 'engaged': [], 'lexeme': 'the movie', 'alias': ['the movie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6e34e80>}, 'gkg': 'kg:/m/01yzvd', 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': 'Garfield: The Movie', 'gkg_type': ['Movie']}, {'name': None, 'id': 1643, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['beatle fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5edc710>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'i want to', 'id': 1321, 'status': None, 'engaged': [], 'lexeme': 'i want to', 'alias': ['i want to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5aa3be0>}, 'gkg': 'kg:/g/1q5jzjnwj', 'granular_actor_types': {}, 'granular_entity_types': {'song by the beatles': 1}, 'gkg_name': 'I Want to Hold Your Hand', 'gkg_type': ['Thing']}, {'name': 'the movie', 'id': 521, 'status': None, 'engaged': [], 'lexeme': 'the movie', 'alias': ['the movie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6e34e80>}, 'gkg': 'kg:/m/01yzvd', 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': 'Garfield: The Movie', 'gkg_type': ['Movie']}]",Garfield: The Movie,"want to, I Want to Live!",,,"[('Movie', 738.626, 'Garfield: The Movie')]","[('Thing', 528.668, 'want to'), ('Movie', 581.0649999999999, 'I Want to Live!')]",True,True
in september 1969 john lennon told them he was leaving the group ,they did not announce it until 1970.,comparison,but,mid,in september 1969 john lennon told them he was leaving the group but they did not announce it until 1970.,When did they break up?,nAnswer,Reject,None,None,"('Negative', 1.0)","('Negative', 1.0)","[('Movie', 285.92285925, 'Liz in September'), ('Movie', 637.3745, 'The Group')]",[],['entertainment'],['sport'],['Music'],['Other'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1645, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['1969 john lennon'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5f295f8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'in september', 'id': 1644, 'status': None, 'engaged': [], 'lexeme': 'in september', 'alias': ['in september'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5f29550>}, 'gkg': 'kg:/g/11b6d9f9yt', 'granular_actor_types': {}, 'granular_entity_types': {'2013 film': 1}, 'gkg_name': 'Liz in September', 'gkg_type': ['Movie']}, {'name': 'the group', 'id': 1061, 'status': None, 'engaged': [], 'lexeme': 'the group', 'alias': ['the group'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6de9f98>}, 'gkg': 'kg:/m/0db5xy', 'granular_actor_types': {}, 'granular_entity_types': {'1966 film': 1}, 'gkg_name': 'The Group', 'gkg_type': ['Movie']}, {'name': 'i want to', 'id': 1321, 'status': None, 'engaged': [], 'lexeme': 'i want to', 'alias': ['i want to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5aa3be0>}, 'gkg': 'kg:/g/1q5jzjnwj', 'granular_actor_types': {}, 'granular_entity_types': {'song by the beatles': 1}, 'gkg_name': 'I Want to Hold Your Hand', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 1645, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['1969 john lennon'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5f295f8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'in september', 'id': 1644, 'status': None, 'engaged': [], 'lexeme': 'in september', 'alias': ['in september'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5f29550>}, 'gkg': 'kg:/g/11b6d9f9yt', 'granular_actor_types': {}, 'granular_entity_types': {'2013 film': 1}, 'gkg_name': 'Liz in September', 'gkg_type': ['Movie']}, {'name': 'the group', 'id': 1061, 'status': None, 'engaged': [], 'lexeme': 'the group', 'alias': ['the group'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6de9f98>}, 'gkg': 'kg:/m/0db5xy', 'granular_actor_types': {}, 'granular_entity_types': {'1966 film': 1}, 'gkg_name': 'The Group', 'gkg_type': ['Movie']}]","Liz in September, The Group",,1969 john lennon,,"[('Movie', 285.92285925, 'Liz in September'), ('Movie', 637.3745, 'The Group')]",[],True,True
"not really, ",they're a great band.,comparison,but,mid,"not really, but they're a great band.",Do you ever listen to The Beatle's?,Reject,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],[],['sport'],['entertainment'],['Music'],['Music'],None,None,[],[],[],[],None,None,[],"[{'name': None, 'id': 974, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['band', 'a hard title'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c7410f98>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,band,[],[],True,True
"it's before my time, ","i like ""hey jude"" when i'm in the mood for that kind of thing.",comparison,but,mid,"it's before my time, but i like ""hey jude"" when i'm in the mood for that kind of thing. what about you?",Can you name a favorite Beatle's song of yours?,Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 486.13425, 'My Time')]","[('Thing', 2110.7400000000002, 'In the Mood'), ('Thing', 767.676, 'that kind'), ('MusicAlbum', 858.064, 'Hey Jude'), ('Thing', 151.5902, 'Thing'), ('Thing', 1030.669675, 'That Kind of Thing')]",['sport'],['entertainment'],['Phatic'],['Psychology'],None,None,[],[],[],['opinion_provide_pos_patterns_hey jude'],None,None,"[{'name': 'time', 'id': 964, 'status': None, 'engaged': [], 'lexeme': 'time', 'alias': ['time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63bcc50>}, 'gkg': 'kg:/g/1s0661w6k', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'song by fabolous': 1}, 'gkg_name': 'My Time', 'gkg_type': ['Thing']}, {'name': None, 'id': 974, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['band', 'a hard title'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c7410f98>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'in the mood', 'id': 1335, 'status': None, 'engaged': [], 'lexeme': 'in the mood', 'alias': ['in the mood'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5aa7b70>}, 'gkg': 'kg:/g/1q5hq7hwk', 'granular_actor_types': {}, 'granular_entity_types': {'song by glenn miller': 1}, 'gkg_name': 'In the Mood', 'gkg_type': ['Thing']}, {'name': 'that kind', 'id': 1646, 'status': None, 'engaged': [], 'lexeme': 'that kind', 'alias': ['that kind'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5db9438>}, 'gkg': 'kg:/g/1s0661s4m', 'granular_actor_types': {}, 'granular_entity_types': {'song by walter hawkins': 1}, 'gkg_name': 'that kind', 'gkg_type': ['Thing']}, {'name': 'hey jude', 'id': 226, 'status': None, 'engaged': [], 'lexeme': 'hey jude', 'alias': ['hey jude'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90ca1484e0>}, 'gkg': 'kg:/m/01hg6mj', 'granular_actor_types': {}, 'granular_entity_types': {'album by the beatles': 1}, 'gkg_name': 'Hey Jude', 'gkg_type': ['MusicAlbum']}, {'name': None, 'id': 527, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['for', 'blackbird'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6dd5668>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'thing', 'id': 1203, 'status': None, 'engaged': [], 'lexeme': 'thing', 'alias': ['thing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5dfd5c0>}, 'gkg': 'kg:/m/0k1r0', 'granular_actor_types': {}, 'granular_entity_types': {'fictional superhero': 1}, 'gkg_name': 'Thing', 'gkg_type': ['Thing']}, {'name': 'of', 'id': 366, 'status': None, 'engaged': [], 'lexeme': 'of', 'alias': ['in', 'of', 'undercover , one in', 'and', 'film', 'original', 'of actors', 'one', 'the shortest', 'ones', 'many of', 'album', 'work', 'albums', 'music style', 'all the ins', 'as', 'mentioned', 'name', 'catalog', 'all these', 'passages'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c750b518>}, 'gkg': 'kg:/m/05zlld0', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'2007 film': 1}, 'gkg_name': 'Transformers: Revenge of the Fallen', 'gkg_type': ['Movie']}, {'name': 'time', 'id': 964, 'status': None, 'engaged': [], 'lexeme': 'time', 'alias': ['time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63bcc50>}, 'gkg': 'kg:/g/1s0661w6k', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'song by fabolous': 1}, 'gkg_name': 'My Time', 'gkg_type': ['Thing']}]",My Time,"Thing, that kind, Hey Jude, That Kind of Thing, In the Mood",,for,"[('Thing', 486.13425, 'My Time')]","[('Thing', 2110.7400000000002, 'In the Mood'), ('Thing', 767.676, 'that kind'), ('MusicAlbum', 858.064, 'Hey Jude'), ('Thing', 151.5902, 'Thing'), ('Thing', 1030.669675, 'That Kind of Thing')]",True,True
"they're before my time also, ","i tend to like their later, more experimental sounding stuff.",comparison,but,mid,"they're before my time also, but i tend to like their later, more experimental sounding stuff.","It's before my time, but I like ""Hey Jude"" when I'm in the mood for that kind of thing. What about you?",Statement,Clarify,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 486.13425, 'My Time')]",[],['sport'],['sport'],['Weather_Time'],['Psychology'],None,None,[],[],[],[],None,None,"[{'name': 'time', 'id': 964, 'status': None, 'engaged': [], 'lexeme': 'time', 'alias': ['time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63bcc50>}, 'gkg': 'kg:/g/1s0661w6k', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'song by fabolous': 1}, 'gkg_name': 'My Time', 'gkg_type': ['Thing']}, {'name': 'in the mood', 'id': 1335, 'status': None, 'engaged': [], 'lexeme': 'in the mood', 'alias': ['in the mood'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5aa7b70>}, 'gkg': 'kg:/g/1q5hq7hwk', 'granular_actor_types': {}, 'granular_entity_types': {'song by glenn miller': 1}, 'gkg_name': 'In the Mood', 'gkg_type': ['Thing']}, {'name': 'that kind', 'id': 1646, 'status': None, 'engaged': [], 'lexeme': 'that kind', 'alias': ['that kind'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5db9438>}, 'gkg': 'kg:/g/1s0661s4m', 'granular_actor_types': {}, 'granular_entity_types': {'song by walter hawkins': 1}, 'gkg_name': 'that kind', 'gkg_type': ['Thing']}, {'name': 'hey jude', 'id': 226, 'status': None, 'engaged': [], 'lexeme': 'hey jude', 'alias': ['hey jude'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90ca1484e0>}, 'gkg': 'kg:/m/01hg6mj', 'granular_actor_types': {}, 'granular_entity_types': {'album by the beatles': 1}, 'gkg_name': 'Hey Jude', 'gkg_type': ['MusicAlbum']}, {'name': None, 'id': 527, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['for', 'blackbird'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6dd5668>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'thing', 'id': 1203, 'status': None, 'engaged': [], 'lexeme': 'thing', 'alias': ['thing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5dfd5c0>}, 'gkg': 'kg:/m/0k1r0', 'granular_actor_types': {}, 'granular_entity_types': {'fictional superhero': 1}, 'gkg_name': 'Thing', 'gkg_type': ['Thing']}, {'name': 'of', 'id': 366, 'status': None, 'engaged': [], 'lexeme': 'of', 'alias': ['in', 'of', 'undercover , one in', 'and', 'film', 'original', 'of actors', 'one', 'the shortest', 'ones', 'many of', 'album', 'work', 'albums', 'music style', 'all the ins', 'as', 'mentioned', 'name', 'catalog', 'all these', 'passages'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c750b518>}, 'gkg': 'kg:/m/05zlld0', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'2007 film': 1}, 'gkg_name': 'Transformers: Revenge of the Fallen', 'gkg_type': ['Movie']}]","[{'name': 'time', 'id': 964, 'status': None, 'engaged': [], 'lexeme': 'time', 'alias': ['time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63bcc50>}, 'gkg': 'kg:/g/1s0661w6k', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'song by fabolous': 1}, 'gkg_name': 'My Time', 'gkg_type': ['Thing']}]",My Time,,for,,"[('Thing', 486.13425, 'My Time')]",[],True,True
was there any film of this ,i can watch it?,contingency,so,mid,was there any film of this so i can watch it?,"True,some elders were upset the Beatles set a bad example for Japanese youth by leading them away from the traditional Japanese values.",Statement,ynQuestion,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],"[('Movie', 462.83824999999996, 'Watch It')]",['entertainment'],['sport'],['Movies_TV'],['Phatic'],None,None,['movie'],[],[],[],None,None,"[{'name': None, 'id': 1648, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['any film of this'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5e19ef0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'watch', 'id': 1649, 'status': None, 'engaged': [], 'lexeme': 'watch', 'alias': ['watch'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5e7c6d8>}, 'gkg': 'kg:/g/11f4ksdr1v', 'granular_actor_types': {'object': 0.1}, 'granular_entity_types': {'1993 film': 1}, 'gkg_name': 'Watch It', 'gkg_type': ['Movie']}, {'name': None, 'id': 1648, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['any film of this'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5e19ef0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,Watch It,any film of this,,[],"[('Movie', 462.83824999999996, 'Watch It')]",True,True
